8.42138368570713E-6,1.566539426209383E-5
1.909580928459413E-5,4.014016042119271E-6
6.7328202230732585E-6,3.362413080180032E-6
5.76660523575462E-6,1.2587047039523557E-5
1.5071868837500413E-5,9.802829232926523E-6
3.9168162221489805E-6,5.774540013593512E-6
1.76502930332265E-6,1.5881206422217623E-5
4.451911064898008E-6,1.9577727117242067E-5
1.787917787209474E-5,6.466899667056335E-6
8.29283739013016E-6,3.870197640502403E-6
1.61228529871922E-5,8.282142639110363E-6
6.427942525190932E-6,1.5080680929913432E-5
1.233755941090168E-5,4.511557611018467E-6
1.4857919109247447E-5,2.824566641538831E-6
6.052699824673745E-6,7.4246622087960665E-6
1.6751823434541465E-5,3.619265273566321E-6
1.6239413239609573E-5,1.4834762107674861E-6
6.394563530237261E-6,2.0729938596389616E-6
9.755033680230868E-6,1.581599405430129E-5
5.322889666227626E-6,1.351801133585042E-5
1.6576878599393575E-5,1.7843631885420495E-5
5.884867053136856E-6,1.1605802868145039E-5
1.0870352834385353E-5,4.250385367723446E-6
2.2511008572378972E-6,4.308636237662834E-6
1.4657194849214126E-5,1.6680305753984762E-5
1.73734372963702E-5,1.67950589028072E-5
4.740213497527629E-6,1.3580526574921659E-5
1.5909963558731715E-5,1.7757993823832724E-5
1.783705696648278E-5,1.6564830495936493E-5
1.634351025679826E-5,6.86494028860066E-6
5.680543133272846E-6,8.548843843089807E-6
4.615192861951182E-6,8.261287307069879E-7
2.404892297794258E-6,5.707074333854047E-6
5.711008351417854E-6,1.7204718043842795E-5
5.699877415030405E-6,5.636506715539296E-8
1.4181279051792041E-5,1.21819602379801E-5
3.908189971868281E-6,7.3320085444847925E-6
1.977927410542283E-5,5.206134291502599E-6
4.830772038792147E-6,1.9756752675712784E-5
1.551235455705866E-5,1.5563185588067497E-5
1.5254672828757564E-5,1.3303486044622758E-5
7.051653016954369E-6,6.603423976610186E-6
2.2799017957373483E-6,4.368625360847718E-6
9.254660140439008E-6,1.5631266904664392E-5
